"Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","",0.430469648095,0.617269512062,0.757947731851,0.835804291479,0.925502489684,1.45414613404,1.16892264959,1.28169976103,1.19774782707,1.06298372426,1.04366989807,0.884105569627,0.938767541661,0.767185408911,0.867713085293,0.729847366182,1.19672583107,0.98799778207,1.23957282595,1.75869068158,1.69749102834,2.19259150581,2.44138259755,2.21096188946,2.39569624514,2.71407058136,2.89878949676,3.00990488734,3.40027247394,2.59849765861,2.65220466195,2.98526410921,3.00450063734,4.08279378699,3.60369920356,3.12582410837,3.40755171607,""
"S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-2.0,5.8010001183,-22.9754009247,81.0,-31.0816631317,-19.915096283,6.8299999237,76.5199966431,20.0900001526,33.5628227194,46.7010309278,78.5804638089,-64.1370218794,94.139968254,18.7224258612,-38.0485305057,23.3312226083
"Market capitalization of listed companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23600001024.0,27299999744.0,38599999488.0,47700000768.0,65100001280.0,98000003072.0,1.28e+11,1.27199e+11,1.22605e+11,1.28466e+11,1.05188e+11,1.846045844e+11,1.4806383e+11,1.1039569e+11,1.3101092e+11,2.7909283e+11,3.8785116e+11,5.530740058e+11,8.1887867e+11,1.8191006e+12,6.45477832512e+11,1.17923508161e+12,1.61586e+12,1.01537e+12,1.26333549735e+12
"Market capitalization of listed companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7.81998298172,9.06273007805,11.8184483539,17.3554043216,22.1985538734,34.4835220811,38.4367689907,34.6969784413,30.6675890384,30.3586994665,24.5341575925,39.755962632,31.1915823569,22.4208961502,25.0595459998,45.1919077629,53.7498704073,66.2987355558,86.277968755,146.855599627,52.7310219133,86.3672897317,94.4445427029,54.2155157783,""
"Listed domestic companies, total","CM.MKT.LDOM.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5841.0,2407.0,2435.0,2556.0,2781.0,3263.0,4413.0,5398.0,5999.0,5843.0,5860.0,5863.0,5937.0,5795.0,5650.0,5644.0,4730.0,4763.0,4796.0,4887.0,4921.0,4955.0,4987.0,5112.0,5191.0
"Stocks traded, total value (current US$)","CM.MKT.TRAD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12241000448.0,17361999872.0,21917999104.0,23149000704.0,20704999424.0,21778999296.0,27376001024.0,21962000000.0,96153000000.0,1.583015428e+11,1.48239904e+11,2.78828e+11,5.098119525e+11,2.4929834e+11,1.9711778e+11,2.8480164e+11,3.790848e+11,4.339000889e+11,6.3848402e+11,1.10755013e+12,1.04974845031e+12,1.08888867667e+12,1.05680807809e+12,7.40177296119e+11,6.224786762e+11
"Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0561191114,5.76363076669,6.71079647325,8.42264696834,7.06023096968,7.66343448557,8.22066427538,5.99073137783,24.0510638947,37.4093453751,34.5756280777,60.0476720812,107.398555764,50.6314349007,37.7043537691,46.116302757,52.5349953146,52.0129800894,67.2713875038,89.4122834429,85.757102333,79.7503104253,61.7688139198,39.5216461748,""
"Stocks traded, turnover ratio (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",68.2200377605,66.5189661895,53.6477419127,36.71099122,26.7063135682,24.2265492495,17.2116661899,76.9827544795,126.101017481,126.88839395,192.432805399,306.49856159,192.910936304,163.307690705,138.892482695,113.678151594,92.2283949183,93.0766827839,83.9695855533,85.1868568236,119.349040415,75.6187569466,56.260934705,54.6344121189
"Net bilateral aid flows from DAC donors, Australia (current US$)","DC.DAC.AUSL.CD","","","","","",9560000.0,10950000.0,21880000.0,4600000.0,4950000.0,3650000.0,5620000.0,310000.0,1960000.0,7130000.0,13960000.0,6590000.0,8510000.0,2500000.0,4870000.0,3160000.0,2730000.0,2180000.0,1790000.0,2190000.0,2590000.0,1760000.0,1470000.0,2420000.0,9370000.0,20240000.0,16000000.0,17410000.0,12270000.0,9370000.0,14500000.0,15660000.0,14280000.0,11230000.0,10120000.0,10410000.0,11240000.0,7550000.0,7980000.0,12220000.0,12780000.0,980000.0,5780000.0,8270000.0,9580000.0,16450000.0,24330000.0,""
"Net bilateral aid flows from DAC donors, Austria (current US$)","DC.DAC.AUTL.CD","","","",-310000.0,3770000.0,4260000.0,4530000.0,4650000.0,3740000.0,2310000.0,1230000.0,110000.0,-1090000.0,610000.0,1500000.0,3930000.0,3010000.0,2920000.0,230000.0,290000.0,12300000.0,5930000.0,200000.0,5260000.0,-1030000.0,-810000.0,5060000.0,-1440000.0,-1330000.0,8030000.0,-1640000.0,9120000.0,-1590000.0,-2200000.0,-4450000.0,-990000.0,-2890000.0,-470000.0,-1530000.0,-2360000.0,750000.0,-340000.0,570000.0,-30040000.0,2420000.0,8010000.0,1720000.0,2560000.0,2440000.0,2340000.0,2150000.0,1990000.0,""
"Net bilateral aid flows from DAC donors, Belgium (current US$)","DC.DAC.BELL.CD","","","","","","",60000.0,1610000.0,2570000.0,4590000.0,1100000.0,7820000.0,5050000.0,6440000.0,7070000.0,9420000.0,700000.0,10660000.0,12270000.0,24510000.0,490000.0,19260000.0,-480000.0,6230000.0,5390000.0,-790000.0,-1700000.0,-1870000.0,-2660000.0,-2710000.0,4300000.0,-3700000.0,-3330000.0,4640000.0,-2230000.0,-3150000.0,-4530000.0,-3330000.0,-2960000.0,-2250000.0,-1320000.0,5560000.0,-5060000.0,3820000.0,-19940000.0,690000.0,4520000.0,5310000.0,17520000.0,12060000.0,7170000.0,5370000.0,""
"Net bilateral aid flows from DAC donors, Canada (current US$)","DC.DAC.CANL.CD",26600000.0,21310000.0,9800000.0,25130000.0,40710000.0,27150000.0,101980000.0,93420000.0,67490000.0,69770000.0,105820000.0,104820000.0,70410000.0,54780000.0,112560000.0,109300000.0,66920000.0,36760000.0,46330000.0,17420000.0,35790000.0,51850000.0,33710000.0,40610000.0,64860000.0,42310000.0,46480000.0,38500000.0,49190000.0,24310000.0,22560000.0,25060000.0,12490000.0,38420000.0,34640000.0,20110000.0,29420000.0,16830000.0,14160000.0,4760000.0,6790000.0,13400000.0,16030000.0,-281450000.0,33560000.0,34010000.0,25460000.0,21430000.0,13280000.0,11540000.0,7910000.0,10780000.0,""
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)","DC.DAC.CECL.CD","","","","","","","","","",5090000.0,4150000.0,10810000.0,19320000.0,5880000.0,49430000.0,99540000.0,12180000.0,35870000.0,27730000.0,34740000.0,85480000.0,152830000.0,91840000.0,80170000.0,91590000.0,72130000.0,58660000.0,105040000.0,153330000.0,111670000.0,58400000.0,37520000.0,77660000.0,33550000.0,56820000.0,65430000.0,104660000.0,92770000.0,50090000.0,77900000.0,59670000.0,83770000.0,97300000.0,61230000.0,140400000.0,187800000.0,209740000.0,89620000.0,122310000.0,98910000.0,94260000.0,84840000.0,""
"Net bilateral aid flows from DAC donors, Switzerland (current US$)","DC.DAC.CHEL.CD","",20000.0,"",190000.0,320000.0,660000.0,1450000.0,930000.0,3090000.0,4660000.0,4040000.0,4760000.0,3440000.0,4860000.0,4430000.0,14420000.0,5540000.0,4850000.0,9020000.0,19510000.0,16600000.0,5470000.0,18470000.0,21840000.0,20530000.0,14060000.0,10150000.0,23510000.0,22200000.0,19690000.0,12880000.0,41200000.0,36950000.0,26990000.0,25050000.0,22690000.0,21320000.0,25230000.0,19710000.0,19390000.0,18320000.0,22050000.0,23610000.0,24580000.0,28760000.0,24630000.0,20320000.0,17000000.0,14650000.0,12080000.0,10420000.0,11100000.0,""
"Net bilateral aid flows from DAC donors, Germany (current US$)","DC.DAC.DEUL.CD",82790000.0,131780000.0,54060000.0,44460000.0,72310000.0,44500000.0,50420000.0,62320000.0,74930000.0,58080000.0,50300000.0,54930000.0,60250000.0,59440000.0,59840000.0,92580000.0,90610000.0,14900000.0,91240000.0,92210000.0,34620000.0,117730000.0,114340000.0,140070000.0,95160000.0,86510000.0,166530000.0,136600000.0,152320000.0,122540000.0,169240000.0,262650000.0,274430000.0,156960000.0,123110000.0,167950000.0,51230000.0,54990000.0,106460000.0,29560000.0,15630000.0,57500000.0,-26100000.0,3520000.0,-10720000.0,-68810000.0,55700000.0,127970000.0,147690000.0,263380000.0,396930000.0,496900000.0,""
"Net bilateral aid flows from DAC donors, Denmark (current US$)","DC.DAC.DNKL.CD",20000.0,10000.0,"","",900000.0,"",4590000.0,3650000.0,2210000.0,4060000.0,2620000.0,3680000.0,3660000.0,4000000.0,5170000.0,5560000.0,7910000.0,13990000.0,22290000.0,17910000.0,25840000.0,13960000.0,22640000.0,44130000.0,30980000.0,24210000.0,38690000.0,42110000.0,34000000.0,48200000.0,37070000.0,39110000.0,29890000.0,28320000.0,34540000.0,26410000.0,37570000.0,34350000.0,37660000.0,25130000.0,20850000.0,19030000.0,8490000.0,-64140000.0,950000.0,6220000.0,-8540000.0,-230000.0,8590000.0,7370000.0,10140000.0,4240000.0,""
"Net bilateral aid flows from DAC donors, Spain (current US$)","DC.DAC.ESPL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17790000.0,24950000.0,3820000.0,50000.0,470000.0,3280000.0,1960000.0,1910000.0,2640000.0,2840000.0,20000.0,-1030000.0,1190000.0,-290000.0,-21310000.0,9450000.0,11240000.0,8910000.0,12620000.0,14040000.0,25340000.0,11410000.0,7830000.0,""
"Net bilateral aid flows from DAC donors, Finland (current US$)","DC.DAC.FINL.CD","","","","","","","","","","","",720000.0,220000.0,"",10000.0,10000.0,20000.0,10000.0,"",30000.0,"",70000.0,220000.0,150000.0,630000.0,430000.0,690000.0,920000.0,1200000.0,1190000.0,2980000.0,3700000.0,5630000.0,2240000.0,2040000.0,1710000.0,1140000.0,1040000.0,1360000.0,-320000.0,1080000.0,2080000.0,2540000.0,2420000.0,-3370000.0,5780000.0,3910000.0,3990000.0,4320000.0,7730000.0,6120000.0,1360000.0,""
"Net bilateral aid flows from DAC donors, France (current US$)","DC.DAC.FRAL.CD","","","","","","","","",2500000.0,8500000.0,15200000.0,25500000.0,24110000.0,32000000.0,19750000.0,36040000.0,40870000.0,26700000.0,20000000.0,13000000.0,16400000.0,31430000.0,29390000.0,20850000.0,43600000.0,65220000.0,72280000.0,69420000.0,52890000.0,103390000.0,51460000.0,62500000.0,59610000.0,28560000.0,4130000.0,4720000.0,14820000.0,36400000.0,-13430000.0,-28640000.0,-11620000.0,-8890000.0,-135890000.0,-15360000.0,-13040000.0,-13980000.0,4280000.0,-48000000.0,-27170000.0,-29010000.0,2830000.0,75970000.0,""
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)","DC.DAC.GBRL.CD",82840000.0,60600000.0,61960000.0,57700000.0,94600000.0,65360000.0,89440000.0,74280000.0,65310000.0,47600000.0,86720000.0,126000000.0,110770000.0,88940000.0,141720000.0,113830000.0,163890000.0,106920000.0,187220000.0,258060000.0,133910000.0,280290000.0,33610000.0,144830000.0,144090000.0,93290000.0,162110000.0,76570000.0,112560000.0,81870000.0,97130000.0,148610000.0,150330000.0,79180000.0,100410000.0,142220000.0,154320000.0,153960000.0,186600000.0,131680000.0,204160000.0,173880000.0,343720000.0,329880000.0,370150000.0,579240000.0,349300000.0,510530000.0,613120000.0,630340000.0,650340000.0,453850000.0,""
"Net bilateral aid flows from DAC donors, Greece (current US$)","DC.DAC.GRCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10000.0,110000.0,40000.0,120000.0,1230000.0,20000.0,180000.0,10000.0,10000.0,40000.0,140000.0,170000.0,160000.0,100000.0,210000.0,""
"Net bilateral aid flows from DAC donors, Ireland (current US$)","DC.DAC.IRLL.CD","","","","","","","","","","","","","","",360000.0,10000.0,80000.0,10000.0,30000.0,20000.0,20000.0,40000.0,50000.0,50000.0,50000.0,50000.0,80000.0,90000.0,30000.0,10000.0,30000.0,80000.0,120000.0,390000.0,260000.0,610000.0,570000.0,480000.0,490000.0,970000.0,870000.0,2280000.0,1540000.0,1780000.0,3150000.0,6590000.0,5920000.0,7040000.0,6410000.0,5040000.0,4260000.0,4760000.0,""
"Net bilateral aid flows from DAC donors, Italy (current US$)","DC.DAC.ITAL.CD",2960000.0,2450000.0,-3740000.0,700000.0,-3120000.0,-590000.0,10000.0,2220000.0,100000.0,50000.0,5540000.0,-100000.0,7730000.0,7110000.0,-700000.0,-1010000.0,-1740000.0,20170000.0,-1630000.0,-1280000.0,-3080000.0,-2970000.0,-2030000.0,-1960000.0,10270000.0,13280000.0,30320000.0,43030000.0,56720000.0,71030000.0,14320000.0,34650000.0,280000.0,-4140000.0,920000.0,-4230000.0,-4880000.0,-4480000.0,-13610000.0,-14660000.0,-15580000.0,-8270000.0,-20140000.0,-12540000.0,-80060000.0,3490000.0,2400000.0,1400000.0,20230000.0,15330000.0,11490000.0,12470000.0,""
"Net bilateral aid flows from DAC donors, Japan (current US$)","DC.DAC.JPNL.CD",16200000.0,23230000.0,8660000.0,32470000.0,35460000.0,53230000.0,49450000.0,40270000.0,78270000.0,33890000.0,32730000.0,33540000.0,26670000.0,68980000.0,64750000.0,46610000.0,79440000.0,28790000.0,44760000.0,42190000.0,37410000.0,4040000.0,41090000.0,129530000.0,21610000.0,21910000.0,226700000.0,303930000.0,179460000.0,257240000.0,87260000.0,891050000.0,425200000.0,295940000.0,886520000.0,506420000.0,579270000.0,491800000.0,504950000.0,634020000.0,368160000.0,528870000.0,493640000.0,325790000.0,-82050000.0,71460000.0,29530000.0,99890000.0,599810000.0,517010000.0,981140000.0,796370000.0,""
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","DC.DAC.KORL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10000.0,20000.0,20000.0,80000.0,60000.0,170000.0,70000.0,50000.0,170000.0,110000.0,110000.0,190000.0,140000.0,450000.0,430000.0,1230000.0,810000.0,890000.0,680000.0,3860000.0,2500000.0,750000.0,1070000.0,1130000.0,""
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)","DC.DAC.LUXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",330000.0,640000.0,450000.0,1040000.0,1330000.0,1770000.0,940000.0,3280000.0,2840000.0,3560000.0,2500000.0,2910000.0,1950000.0,2580000.0,2190000.0,2330000.0,2050000.0,2960000.0,3340000.0,3130000.0,3700000.0,3090000.0,""
"Net bilateral aid flows from DAC donors, Netherlands (current US$)","DC.DAC.NLDL.CD","","","","",2900000.0,13890000.0,"",6750000.0,7810000.0,8700000.0,15620000.0,11440000.0,12740000.0,24670000.0,32500000.0,55310000.0,58320000.0,71340000.0,79030000.0,90590000.0,144770000.0,151210000.0,61060000.0,70250000.0,60790000.0,60090000.0,101120000.0,104000000.0,115190000.0,92360000.0,148480000.0,122560000.0,94180000.0,42490000.0,48560000.0,81800000.0,58490000.0,32820000.0,27020000.0,-4880000.0,-8880000.0,73480000.0,59370000.0,43090000.0,-315790000.0,72810000.0,13050000.0,6850000.0,4940000.0,7210000.0,2480000.0,970000.0,""
"Net bilateral aid flows from DAC donors, Norway (current US$)","DC.DAC.NORL.CD",700000.0,900000.0,890000.0,880000.0,820000.0,1370000.0,1950000.0,1080000.0,1720000.0,1120000.0,2590000.0,4820000.0,5850000.0,8050000.0,7820000.0,8920000.0,9630000.0,15240000.0,21220000.0,22050000.0,22360000.0,19680000.0,20950000.0,20390000.0,19400000.0,23400000.0,24800000.0,30400000.0,27770000.0,24940000.0,25030000.0,21260000.0,19880000.0,13730000.0,12490000.0,8200000.0,13390000.0,13810000.0,11050000.0,9850000.0,8030000.0,11600000.0,8460000.0,8110000.0,13200000.0,28690000.0,18250000.0,32670000.0,34880000.0,16080000.0,23990000.0,29350000.0,""
"Net bilateral aid flows from DAC donors, New Zealand (current US$)","DC.DAC.NZLL.CD","","","","","","","","","","","","",450000.0,220000.0,200000.0,730000.0,370000.0,510000.0,670000.0,360000.0,330000.0,270000.0,140000.0,10000.0,20000.0,10000.0,100000.0,140000.0,140000.0,140000.0,200000.0,80000.0,60000.0,160000.0,470000.0,580000.0,570000.0,770000.0,530000.0,790000.0,960000.0,1040000.0,690000.0,1020000.0,960000.0,1700000.0,940000.0,1260000.0,1680000.0,1910000.0,360000.0,880000.0,""
"Net bilateral aid flows from DAC donors, Portugal (current US$)","DC.DAC.PRTL.CD",300000.0,3360000.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40000.0,"","","","",30000.0,240000.0,780000.0,240000.0,"",290000.0,390000.0,390000.0,520000.0,440000.0,420000.0,390000.0,460000.0,""
"Net bilateral aid flows from DAC donors, Sweden (current US$)","DC.DAC.SWEL.CD","","",70000.0,1650000.0,2820000.0,6170000.0,"",4060000.0,4590000.0,6540000.0,7360000.0,10500000.0,11060000.0,10670000.0,47400000.0,85040000.0,58230000.0,55290000.0,52020000.0,73270000.0,69470000.0,46630000.0,56670000.0,47820000.0,50260000.0,41150000.0,80760000.0,43610000.0,56440000.0,203080000.0,59020000.0,64380000.0,64630000.0,65810000.0,91110000.0,51500000.0,51410000.0,25600000.0,16570000.0,13300000.0,15350000.0,11200000.0,8160000.0,18440000.0,11580000.0,16460000.0,17060000.0,13490000.0,12310000.0,9930000.0,11000000.0,12200000.0,""
"Net bilateral aid flows from DAC donors, Total (current US$)","DC.DAC.TOTL.CD",736410000.0,619660000.0,666700000.0,902870000.0,1112490000.0,1082930000.0,1049100000.0,1145700000.0,911100000.0,757910000.0,756670000.0,858970000.0,464950000.0,462610000.0,651940000.0,919200000.0,737570000.0,517440000.0,697930000.0,803750000.0,718870000.0,1083450000.0,563050000.0,830020000.0,725390000.0,588040000.0,1073590000.0,1055030000.0,1102880000.0,1263160000.0,810260000.0,1807370000.0,1275390000.0,844990000.0,1434480000.0,1126260000.0,1130560000.0,1021890000.0,965280000.0,916330000.0,710150000.0,988730000.0,883040000.0,446790000.0,155640000.0,1049560000.0,863450000.0,1003530000.0,1677830000.0,1676750000.0,2313490000.0,2120430000.0,""
